Order ID,Order Date,Ship Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Month,Year,MonthName
ORD-101680,2016-03-10 10:23:49,2016-03-23 10:23:49,Customer 396,Consumer,United States,Chicago,MA,Central,PROD-2863,Office Supplies,Storage,Storage Model 209,451.37,9,0.0,29.66,0.06571105744732703,3,2016,Mar
ORD-101681,2016-05-19 03:34:44,2016-05-20 03:34:44,Customer 790,Consumer,United States,San Francisco,GA,Central,PROD-9113,Furniture,Furnishings,Furnishings Model 445,281.13,2,0.0,27.81,0.09892220680823818,5,2016,May
ORD-101682,2014-01-08 01:46:53,2014-01-14 01:46:53,Customer 1428,Consumer,United States,New York,IL,South,PROD-8501,Office Supplies,Binders,Binders Model 280,459.6,4,0.0,101.98,0.22188859878154918,1,2014,Jan
ORD-101683,2015-08-15 10:33:02,2015-08-19 10:33:02,Customer 1106,Consumer,United States,Los Angeles,NY,Central,PROD-8410,Office Supplies,Paper,Paper Model 52,421.77,6,0.0,120.68,0.2861275102544041,8,2015,Aug
ORD-101684,2015-07-26 04:10:30,2015-07-27 04:10:30,Customer 1310,Corporate,United States,Dallas,MA,Central,PROD-9893,Office Supplies,Paper,Paper Model 79,384.51,9,0.1,88.18,0.22933083664924192,7,2015,Jul
ORD-101685,2016-11-26 14:37:35,2016-11-27 14:37:35,Customer 1406,Consumer,United States,Seattle,CA,East,PROD-3484,Technology,Computers,Computers Model 196,164.47,2,0.05,16.38,0.09959263087493159,11,2016,Nov
ORD-101686,2017-04-29 04:10:57,2017-05-12 04:10:57,Customer 865,Consumer,United States,Los Angeles,GA,South,PROD-8817,Technology,Computers,Computers Model 222,632.91,9,0.15,-12.94,-0.020445244979538955,4,2017,Apr
ORD-101687,2015-10-09 07:53:42,2015-10-10 07:53:42,Customer 1294,Consumer,United States,Boston,GA,South,PROD-1389,Office Supplies,Paper,Paper Model 155,118.88,9,0.0,10.65,0.08958613728129207,10,2015,Oct
ORD-101688,2015-02-14 15:37:45,2015-02-22 15:37:45,Customer 1316,Corporate,United States,Seattle,WA,Central,PROD-4347,Office Supplies,Appliances,Appliances Model 12,279.94,1,0.0,-51.37,-0.183503607915982,2,2015,Feb
ORD-101689,2017-02-17 18:14:30,2017-02-27 18:14:30,Customer 1477,Consumer,United States,Seattle,GA,East,PROD-2620,Furniture,Bookcases,Bookcases Model 222,1362.99,6,0.0,-88.95,-0.06526093368256554,2,2017,Feb
ORD-101690,2016-05-02 18:14:56,2016-05-10 18:14:56,Customer 24,Consumer,United States,Los Angeles,WA,West,PROD-7153,Office Supplies,Binders,Binders Model 499,850.68,6,0.0,1.18,0.001387125593642733,5,2016,May
ORD-101691,2016-10-10 09:44:54,2016-10-12 09:44:54,Customer 956,Corporate,United States,New York,IL,Central,PROD-9511,Furniture,Bookcases,Bookcases Model 186,49.45,9,0.05,-3.69,-0.07462082912032356,10,2016,Oct
ORD-101692,2014-08-06 15:16:36,2014-08-17 15:16:36,Customer 311,Corporate,United States,New York,IL,Central,PROD-2927,Office Supplies,Labels,Labels Model 158,243.73,6,0.1,-40.99,-0.16817790177655603,8,2014,Aug
ORD-101693,2017-08-11 22:09:22,2017-08-24 22:09:22,Customer 1485,Corporate,United States,San Francisco,GA,Central,PROD-7978,Technology,Phones,Phones Model 21,205.82,2,0.0,-35.42,-0.1720921193275678,8,2017,Aug
ORD-101694,2017-12-13 22:25:51,2017-12-20 22:25:51,Customer 1232,Home Office,United States,Chicago,NY,West,PROD-3345,Technology,Copiers,Copiers Model 400,484.92,8,0.2,5.22,0.01076466221232368,12,2017,Dec
ORD-101695,2017-06-05 23:23:40,2017-06-19 23:23:40,Customer 664,Corporate,United States,Dallas,WA,Central,PROD-9450,Furniture,Bookcases,Bookcases Model 40,424.75,1,0.05,-69.98,-0.16475573866980578,6,2017,Jun
ORD-101696,2014-03-13 18:50:58,2014-03-21 18:50:58,Customer 438,Corporate,United States,Atlanta,WA,West,PROD-3566,Office Supplies,Appliances,Appliances Model 315,197.02,5,0.1,-13.39,-0.06796264338645823,3,2014,Mar
ORD-101697,2016-10-18 03:01:55,2016-10-26 03:01:55,Customer 706,Consumer,United States,Houston,CA,Central,PROD-4582,Office Supplies,Storage,Storage Model 308,595.41,3,0.2,26.41,0.04435598999009086,10,2016,Oct
ORD-101698,2016-06-10 02:02:04,2016-06-21 02:02:04,Customer 1360,Consumer,United States,Atlanta,NY,West,PROD-1479,Furniture,Tables,Tables Model 414,106.27,6,0.0,-8.98,-0.08450174084878141,6,2016,Jun
ORD-101699,2016-01-25 07:56:43,2016-02-04 07:56:43,Customer 422,Consumer,United States,Boston,NY,Central,PROD-2488,Office Supplies,Storage,Storage Model 409,925.66,5,0.0,-144.64,-0.15625607674524122,1,2016,Jan
ORD-101700,2016-03-28 13:00:01,2016-04-08 13:00:01,Customer 321,Consumer,United States,New York,MA,West,PROD-9152,Office Supplies,Paper,Paper Model 265,677.61,4,0.1,20.53,0.03029766384793613,3,2016,Mar
ORD-101701,2016-05-28 11:09:53,2016-06-10 11:09:53,Customer 587,Consumer,United States,San Francisco,IL,West,PROD-1829,Office Supplies,Labels,Labels Model 271,158.88,3,0.1,2.41,0.015168680765357503,5,2016,May
ORD-101702,2014-08-06 10:22:56,2014-08-13 10:22:56,Customer 947,Consumer,United States,Boston,MA,East,PROD-8655,Technology,Copiers,Copiers Model 141,420.88,1,0.0,127.77,0.3035782170689983,8,2014,Aug
ORD-101703,2014-09-03 17:53:50,2014-09-08 17:53:50,Customer 1187,Corporate,United States,Atlanta,NY,West,PROD-3804,Office Supplies,Storage,Storage Model 351,167.87,8,0.0,-21.77,-0.12968368380294273,9,2014,Sep
ORD-101704,2017-12-28 08:57:55,2017-12-29 08:57:55,Customer 1189,Consumer,United States,Seattle,GA,Central,PROD-9975,Technology,Phones,Phones Model 385,36.17,5,0.0,5.0,0.13823610727121924,12,2017,Dec
ORD-101705,2017-03-07 12:33:14,2017-03-19 12:33:14,Customer 849,Consumer,United States,Chicago,CA,South,PROD-7461,Furniture,Chairs,Chairs Model 391,602.87,8,0.0,-14.57,-0.02416773101995455,3,2017,Mar
ORD-101706,2015-04-14 10:35:21,2015-04-23 10:35:21,Customer 1319,Home Office,United States,Seattle,GA,South,PROD-9732,Technology,Copiers,Copiers Model 150,191.86,9,0.15,-32.83,-0.17111435421661625,4,2015,Apr
ORD-101707,2015-09-19 17:08:14,2015-10-02 17:08:14,Customer 42,Consumer,United States,Atlanta,GA,West,PROD-8889,Furniture,Furnishings,Furnishings Model 413,156.6,8,0.0,2.54,0.016219667943805877,9,2015,Sep
ORD-101708,2014-08-22 06:15:29,2014-08-29 06:15:29,Customer 1309,Consumer,United States,Los Angeles,NY,Central,PROD-6868,Furniture,Bookcases,Bookcases Model 248,829.88,6,0.1,24.35,0.029341591555405604,8,2014,Aug
ORD-101709,2016-08-17 20:46:58,2016-08-19 20:46:58,Customer 939,Consumer,United States,Chicago,MA,East,PROD-6727,Furniture,Chairs,Chairs Model 36,165.59,8,0.1,-5.01,-0.030255450208345913,8,2016,Aug
ORD-101710,2017-10-13 16:39:50,2017-10-19 16:39:50,Customer 387,Home Office,United States,San Francisco,TX,South,PROD-2427,Office Supplies,Binders,Binders Model 439,232.95,5,0.1,46.52,0.1996995063318309,10,2017,Oct
ORD-101711,2014-05-29 01:01:42,2014-05-31 01:01:42,Customer 1162,Consumer,United States,Seattle,GA,Central,PROD-2637,Office Supplies,Labels,Labels Model 481,372.24,9,0.0,97.36,0.261551687083602,5,2014,May
ORD-101712,2016-06-16 22:45:31,2016-06-17 22:45:31,Customer 1211,Corporate,United States,Los Angeles,GA,West,PROD-4396,Technology,Machines,Machines Model 70,481.99,6,0.05,-59.47,-0.12338430257889167,6,2016,Jun
ORD-101713,2016-06-21 11:10:11,2016-07-05 11:10:11,Customer 910,Consumer,United States,Boston,TX,East,PROD-8122,Technology,Computers,Computers Model 107,559.81,2,0.15,-67.76,-0.12104106750504638,6,2016,Jun
ORD-101714,2014-03-13 16:32:36,2014-03-20 16:32:36,Customer 716,Consumer,United States,Boston,CA,West,PROD-4536,Office Supplies,Paper,Paper Model 108,286.97,7,0.0,9.09,0.031675784925253504,3,2014,Mar
ORD-101715,2014-06-07 03:59:33,2014-06-20 03:59:33,Customer 431,Consumer,United States,New York,IL,Central,PROD-3116,Office Supplies,Appliances,Appliances Model 308,538.34,1,0.0,-12.86,-0.02388824906193112,6,2014,Jun
ORD-101716,2017-03-30 19:41:51,2017-04-01 19:41:51,Customer 554,Corporate,United States,Chicago,WA,East,PROD-7039,Office Supplies,Paper,Paper Model 233,643.21,1,0.1,156.29,0.24298440633696614,3,2017,Mar
ORD-101717,2016-10-30 20:00:29,2016-11-12 20:00:29,Customer 1440,Corporate,United States,New York,NY,Central,PROD-7265,Technology,Computers,Computers Model 495,651.47,8,0.05,224.37,0.34440572858305063,10,2016,Oct
ORD-101718,2016-08-02 21:18:00,2016-08-16 21:18:00,Customer 800,Corporate,United States,Chicago,MA,East,PROD-5020,Technology,Phones,Phones Model 372,352.2,5,0.05,-37.86,-0.10749574105621806,8,2016,Aug
ORD-101719,2016-05-10 21:12:20,2016-05-24 21:12:20,Customer 426,Corporate,United States,Dallas,IL,South,PROD-8038,Office Supplies,Labels,Labels Model 476,282.51,9,0.15,54.48,0.19284273123075288,5,2016,May
ORD-101720,2015-10-19 23:00:59,2015-10-21 23:00:59,Customer 1440,Consumer,United States,Los Angeles,MA,South,PROD-8738,Technology,Copiers,Copiers Model 115,386.3,6,0.1,46.76,0.12104581931141599,10,2015,Oct
ORD-101721,2014-02-07 19:20:02,2014-02-20 19:20:02,Customer 26,Corporate,United States,Atlanta,IL,East,PROD-9304,Technology,Machines,Machines Model 33,440.46,1,0.0,68.02,0.15442946010988512,2,2014,Feb
ORD-101722,2015-06-29 11:48:03,2015-07-10 11:48:03,Customer 1395,Consumer,United States,Boston,NY,Central,PROD-9983,Furniture,Tables,Tables Model 292,345.18,6,0.0,-18.83,-0.05455124862390636,6,2015,Jun
ORD-101723,2014-10-16 04:24:25,2014-10-21 04:24:25,Customer 385,Corporate,United States,Atlanta,WA,Central,PROD-4233,Office Supplies,Appliances,Appliances Model 90,38.67,1,0.0,-5.67,-0.14662529092319626,10,2014,Oct
ORD-101724,2015-11-08 08:20:37,2015-11-22 08:20:37,Customer 56,Consumer,United States,Seattle,NY,South,PROD-1143,Technology,Copiers,Copiers Model 104,204.66,5,0.0,20.22,0.09879800644972149,11,2015,Nov
ORD-101725,2016-01-22 06:43:35,2016-01-27 06:43:35,Customer 1277,Consumer,United States,Seattle,WA,West,PROD-6252,Technology,Accessories,Accessories Model 499,395.42,3,0.0,54.34,0.13742349906428608,1,2016,Jan
ORD-101726,2016-10-15 11:02:40,2016-10-22 11:02:40,Customer 634,Consumer,United States,Boston,MA,West,PROD-9151,Office Supplies,Paper,Paper Model 30,337.41,9,0.0,111.24,0.3296879167778074,10,2016,Oct
ORD-101727,2017-05-13 17:41:29,2017-05-14 17:41:29,Customer 106,Consumer,United States,New York,CA,West,PROD-9116,Technology,Computers,Computers Model 147,532.09,1,0.15,83.69,0.15728542163919637,5,2017,May
ORD-101728,2014-06-12 21:09:49,2014-06-20 21:09:49,Customer 1154,Consumer,United States,Boston,WA,East,PROD-9940,Office Supplies,Storage,Storage Model 412,205.26,6,0.0,9.04,0.04404170320569034,6,2014,Jun
ORD-101729,2016-07-17 15:32:07,2016-07-20 15:32:07,Customer 849,Corporate,United States,Dallas,IL,West,PROD-3944,Office Supplies,Storage,Storage Model 196,78.91,3,0.0,27.36,0.34672411608161197,7,2016,Jul
ORD-101730,2016-04-06 01:13:30,2016-04-10 01:13:30,Customer 670,Consumer,United States,Dallas,CA,East,PROD-4733,Office Supplies,Binders,Binders Model 214,144.6,9,0.1,-4.24,-0.029322268326417707,4,2016,Apr
ORD-101731,2016-08-29 22:42:53,2016-09-07 22:42:53,Customer 376,Consumer,United States,Atlanta,MA,Central,PROD-7566,Technology,Accessories,Accessories Model 283,343.09,2,0.05,-40.44,-0.11786994666122592,8,2016,Aug
ORD-101732,2014-04-26 02:26:30,2014-04-30 02:26:30,Customer 743,Corporate,United States,Dallas,TX,East,PROD-4015,Office Supplies,Binders,Binders Model 140,222.58,7,0.05,28.64,0.1286728367328601,4,2014,Apr
ORD-101733,2016-07-13 20:56:31,2016-07-23 20:56:31,Customer 967,Consumer,United States,Los Angeles,CA,Central,PROD-7414,Office Supplies,Paper,Paper Model 444,1127.08,9,0.0,-60.37,-0.053563189835681584,7,2016,Jul
ORD-101734,2017-07-09 08:46:23,2017-07-21 08:46:23,Customer 308,Corporate,United States,New York,WA,West,PROD-6216,Furniture,Furnishings,Furnishings Model 330,181.4,3,0.15,48.23,0.26587651598676953,7,2017,Jul
ORD-101735,2016-07-31 16:20:32,2016-08-05 16:20:32,Customer 91,Consumer,United States,New York,CA,South,PROD-5442,Office Supplies,Labels,Labels Model 237,310.13,3,0.0,10.96,0.035340018701834716,7,2016,Jul
ORD-101736,2016-03-07 18:35:29,2016-03-14 18:35:29,Customer 1417,Home Office,United States,Dallas,MA,South,PROD-7686,Technology,Phones,Phones Model 213,170.44,3,0.1,-25.06,-0.14703121333020416,3,2016,Mar
ORD-101737,2017-01-21 22:55:46,2017-01-25 22:55:46,Customer 802,Consumer,United States,Houston,CA,East,PROD-4217,Office Supplies,Binders,Binders Model 420,213.14,1,0.15,-33.53,-0.1573144412123487,1,2017,Jan
ORD-101738,2015-09-12 06:33:52,2015-09-26 06:33:52,Customer 110,Consumer,United States,Seattle,MA,South,PROD-8927,Technology,Machines,Machines Model 229,210.99,9,0.0,33.19,0.15730603346130145,9,2015,Sep
ORD-101739,2016-07-17 10:57:17,2016-07-18 10:57:17,Customer 585,Consumer,United States,Houston,TX,West,PROD-6060,Technology,Copiers,Copiers Model 179,450.84,9,0.15,-6.94,-0.015393487711826814,7,2016,Jul
ORD-101740,2017-02-14 04:50:16,2017-02-23 04:50:16,Customer 340,Consumer,United States,Chicago,WA,Central,PROD-7815,Furniture,Bookcases,Bookcases Model 221,339.11,6,0.1,-4.98,-0.014685500280145087,2,2017,Feb
ORD-101741,2015-06-01 04:50:47,2015-06-05 04:50:47,Customer 979,Home Office,United States,Chicago,GA,West,PROD-7874,Technology,Machines,Machines Model 70,114.04,9,0.05,13.1,0.11487197474570325,6,2015,Jun
ORD-101742,2015-07-19 00:07:29,2015-07-28 00:07:29,Customer 356,Consumer,United States,New York,IL,East,PROD-3989,Office Supplies,Appliances,Appliances Model 63,282.17,9,0.0,-22.06,-0.07817982067547931,7,2015,Jul
ORD-101743,2015-02-26 10:54:36,2015-03-04 10:54:36,Customer 168,Consumer,United States,Los Angeles,CA,West,PROD-2993,Furniture,Tables,Tables Model 246,439.76,1,0.15,-60.28,-0.1370747680553029,2,2015,Feb
ORD-101744,2017-10-01 12:29:12,2017-10-02 12:29:12,Customer 557,Consumer,United States,San Francisco,GA,East,PROD-4305,Office Supplies,Paper,Paper Model 457,426.14,3,0.0,68.82,0.16149622189890644,10,2017,Oct
ORD-101745,2015-01-28 02:22:30,2015-02-09 02:22:30,Customer 1476,Corporate,United States,Seattle,NY,West,PROD-4587,Technology,Machines,Machines Model 282,153.85,3,0.0,-30.33,-0.19714007149821255,1,2015,Jan
ORD-101746,2015-12-15 15:27:49,2015-12-18 15:27:49,Customer 905,Consumer,United States,Chicago,IL,East,PROD-7363,Office Supplies,Labels,Labels Model 395,822.96,1,0.1,241.11,0.2929790026246719,12,2015,Dec
ORD-101747,2016-09-23 21:33:09,2016-10-04 21:33:09,Customer 105,Home Office,United States,Atlanta,CA,East,PROD-5459,Furniture,Furnishings,Furnishings Model 480,216.92,6,0.1,-26.55,-0.12239535312557626,9,2016,Sep
ORD-101748,2017-01-20 00:18:50,2017-01-22 00:18:50,Customer 150,Consumer,United States,Los Angeles,IL,South,PROD-9233,Technology,Copiers,Copiers Model 423,604.31,4,0.0,27.99,0.04631728748490013,1,2017,Jan
ORD-101749,2016-02-08 05:15:25,2016-02-17 05:15:25,Customer 146,Consumer,United States,Boston,GA,East,PROD-2282,Technology,Accessories,Accessories Model 191,174.01,8,0.0,-14.56,-0.0836733521062008,2,2016,Feb
ORD-101750,2016-02-18 01:46:43,2016-03-01 01:46:43,Customer 716,Consumer,United States,Atlanta,NY,West,PROD-7109,Office Supplies,Appliances,Appliances Model 73,259.75,6,0.1,-25.77,-0.09921077959576516,2,2016,Feb
ORD-101751,2014-12-28 16:51:37,2014-12-29 16:51:37,Customer 874,Corporate,United States,Los Angeles,IL,West,PROD-5496,Office Supplies,Paper,Paper Model 79,329.25,4,0.0,85.36,0.2592558845861807,12,2014,Dec
ORD-101752,2017-07-01 01:34:49,2017-07-14 01:34:49,Customer 299,Home Office,United States,Atlanta,GA,Central,PROD-6306,Furniture,Bookcases,Bookcases Model 438,314.68,5,0.0,38.32,0.12177450108046269,7,2017,Jul
ORD-101753,2017-06-25 04:57:00,2017-07-09 04:57:00,Customer 1191,Consumer,United States,Dallas,IL,East,PROD-2833,Office Supplies,Labels,Labels Model 44,192.22,2,0.0,-5.52,-0.02871709499531786,6,2017,Jun
ORD-101754,2016-02-06 23:51:08,2016-02-15 23:51:08,Customer 646,Consumer,United States,Atlanta,NY,East,PROD-6009,Office Supplies,Paper,Paper Model 279,142.51,1,0.05,-11.32,-0.07943302224405306,2,2016,Feb
ORD-101755,2014-07-05 00:20:49,2014-07-14 00:20:49,Customer 723,Corporate,United States,Chicago,NY,East,PROD-2345,Office Supplies,Binders,Binders Model 389,180.21,7,0.0,-14.94,-0.08290327950724155,7,2014,Jul
ORD-101756,2017-01-13 21:40:38,2017-01-21 21:40:38,Customer 1072,Consumer,United States,Los Angeles,NY,West,PROD-8369,Office Supplies,Paper,Paper Model 117,186.82,3,0.1,14.61,0.07820361845626807,1,2017,Jan
ORD-101757,2017-08-31 21:20:36,2017-09-08 21:20:36,Customer 638,Consumer,United States,Boston,TX,West,PROD-5642,Technology,Computers,Computers Model 409,341.5,3,0.0,68.96,0.20193265007320643,8,2017,Aug
ORD-101758,2016-07-03 04:55:38,2016-07-14 04:55:38,Customer 239,Consumer,United States,Atlanta,MA,East,PROD-4223,Office Supplies,Paper,Paper Model 141,552.18,6,0.1,-38.44,-0.06961498062226086,7,2016,Jul
ORD-101759,2015-05-17 06:31:33,2015-05-31 06:31:33,Customer 1031,Consumer,United States,Boston,MA,West,PROD-6097,Office Supplies,Labels,Labels Model 491,127.42,3,0.1,-7.2,-0.05650604300737718,5,2015,May
ORD-101760,2015-02-05 02:36:01,2015-02-17 02:36:01,Customer 464,Consumer,United States,Los Angeles,GA,West,PROD-9447,Office Supplies,Paper,Paper Model 91,265.01,7,0.0,52.0,0.19621901060337346,2,2015,Feb
ORD-101761,2017-04-08 02:24:20,2017-04-09 02:24:20,Customer 453,Consumer,United States,Boston,NY,West,PROD-5746,Office Supplies,Paper,Paper Model 177,96.03,7,0.0,19.73,0.20545662813704052,4,2017,Apr
ORD-101762,2014-05-07 23:32:57,2014-05-18 23:32:57,Customer 784,Consumer,United States,San Francisco,GA,West,PROD-4411,Office Supplies,Storage,Storage Model 76,313.61,5,0.15,-34.46,-0.10988170020088645,5,2014,May
ORD-101763,2015-11-28 18:18:11,2015-12-06 18:18:11,Customer 897,Corporate,United States,San Francisco,MA,West,PROD-4611,Office Supplies,Binders,Binders Model 322,219.37,1,0.0,2.24,0.010211058941514337,11,2015,Nov
ORD-101764,2017-12-29 12:52:56,2018-01-08 12:52:56,Customer 371,Consumer,United States,Atlanta,IL,South,PROD-4392,Office Supplies,Binders,Binders Model 457,149.72,9,0.0,41.69,0.278453112476623,12,2017,Dec
ORD-101765,2017-04-10 18:59:49,2017-04-24 18:59:49,Customer 487,Corporate,United States,Atlanta,NY,East,PROD-6111,Furniture,Chairs,Chairs Model 307,148.2,2,0.0,30.69,0.207085020242915,4,2017,Apr
ORD-101766,2014-08-21 09:57:53,2014-08-24 09:57:53,Customer 1235,Consumer,United States,Atlanta,CA,Central,PROD-3394,Furniture,Furnishings,Furnishings Model 393,624.68,4,0.1,-74.11,-0.1186367420119101,8,2014,Aug
ORD-101767,2017-02-13 18:10:24,2017-02-24 18:10:24,Customer 165,Corporate,United States,Seattle,NY,West,PROD-9431,Office Supplies,Appliances,Appliances Model 422,1176.2,2,0.0,14.44,0.012276823669443972,2,2017,Feb
ORD-101768,2017-08-06 08:45:12,2017-08-13 08:45:12,Customer 1149,Consumer,United States,Dallas,NY,West,PROD-7314,Furniture,Chairs,Chairs Model 133,683.43,1,0.0,229.16,0.3353086636524589,8,2017,Aug
ORD-101769,2017-11-28 10:11:49,2017-12-09 10:11:49,Customer 1361,Corporate,United States,Boston,MA,Central,PROD-5158,Office Supplies,Binders,Binders Model 355,1054.91,1,0.1,88.84,0.08421571508469916,11,2017,Nov
ORD-101770,2016-05-07 02:16:25,2016-05-08 02:16:25,Customer 192,Consumer,United States,Houston,GA,East,PROD-3631,Office Supplies,Storage,Storage Model 43,449.08,1,0.15,80.36,0.17894361806359668,5,2016,May
ORD-101771,2014-03-14 04:59:55,2014-03-15 04:59:55,Customer 730,Home Office,United States,New York,WA,West,PROD-6440,Technology,Copiers,Copiers Model 318,239.5,7,0.0,-35.78,-0.14939457202505219,3,2014,Mar
ORD-101772,2016-07-29 13:57:42,2016-08-08 13:57:42,Customer 214,Consumer,United States,Atlanta,IL,East,PROD-1669,Technology,Computers,Computers Model 490,228.05,9,0.0,58.81,0.25788204341153254,7,2016,Jul
ORD-101773,2015-09-30 17:16:36,2015-10-13 17:16:36,Customer 574,Consumer,United States,Chicago,MA,East,PROD-6541,Office Supplies,Paper,Paper Model 491,403.82,1,0.1,48.56,0.12025159724629786,9,2015,Sep
ORD-101774,2015-07-01 14:32:09,2015-07-06 14:32:09,Customer 1352,Home Office,United States,San Francisco,GA,Central,PROD-8421,Technology,Copiers,Copiers Model 107,327.11,6,0.1,-38.83,-0.11870624560545381,7,2015,Jul
ORD-101775,2016-01-17 13:49:09,2016-01-22 13:49:09,Customer 957,Consumer,United States,San Francisco,GA,West,PROD-9012,Technology,Machines,Machines Model 356,257.23,5,0.0,2.35,0.00913579287019399,1,2016,Jan
ORD-101776,2015-08-14 20:06:44,2015-08-22 20:06:44,Customer 381,Consumer,United States,New York,IL,East,PROD-5862,Technology,Phones,Phones Model 304,379.59,3,0.0,-58.58,-0.15432440264495903,8,2015,Aug
ORD-101777,2015-11-12 05:24:42,2015-11-19 05:24:42,Customer 673,Home Office,United States,Boston,GA,Central,PROD-2515,Office Supplies,Appliances,Appliances Model 72,170.24,2,0.0,38.71,0.22738486842105263,11,2015,Nov
ORD-101778,2017-05-28 16:24:24,2017-06-05 16:24:24,Customer 798,Consumer,United States,Los Angeles,CA,South,PROD-9558,Technology,Computers,Computers Model 130,153.83,2,0.05,29.76,0.19346031333289995,5,2017,May
